date,platform,internal_sku,city,units,revenue
2026-07-11,instamart,792937,bangalore,3,285
2026-07-11,instamart,63565,pune,1,189
2026-07-11,instamart,18504,mumbai,1,319
2026-07-11,instamart,63565,mumbai,1,189
2026-07-11,instamart,792937,bangalore,1,95
2026-07-11,instamart,18503,chennai,2,198
2026-07-11,instamart,792937,gurgaon,1,95
2026-07-11,instamart,792937,pune,1,95
2026-07-11,instamart,792937,bangalore,1,95
2026-07-11,instamart,792937,hyderabad,1,95
2026-07-11,instamart,18506,mumbai,1,499
2026-07-11,instamart,63565,pune,1,189
2026-07-11,instamart,792937,ranchi,1,95
2026-07-11,instamart,68254,delhi,3,447
2026-07-11,instamart,78553,mysore,2,198
2026-07-11,instamart,63565,delhi,1,189
2026-07-11,instamart,292876,bangalore,1,125
2026-07-11,instamart,792937,hyderabad,1,95
2026-07-11,instamart,18506,hyderabad,2,998
2026-07-11,instamart,18503,bangalore,1,99
2026-07-11,instamart,18503,mumbai,1,99
2026-07-11,instamart,78553,chennai,1,99
2026-07-11,instamart,292876,patna,1,125
2026-07-11,instamart,18506,bangalore,1,499
2026-07-11,instamart,792937,bangalore,1,95
2026-07-11,instamart,792937,bangalore,1,95
2026-07-11,instamart,78553,hyderabad,1,99
2026-07-11,instamart,63565,kolkata,1,189
2026-07-11,instamart,18506,bangalore,2,998
2026-07-11,instamart,18503,bangalore,2,198
2026-07-11,instamart,792937,hyderabad,1,95
2026-07-11,instamart,18506,kochi,1,499
2026-07-11,instamart,63565,delhi,1,189
2026-07-11,instamart,792937,bangalore,1,95
2026-07-11,instamart,18504,pondicherry,1,319
2026-07-12,instamart,18503,mumbai,2,198
2026-07-12,instamart,18503,hyderabad,1,99
2026-07-12,instamart,792937,chennai,2,190
2026-07-12,instamart,792937,mumbai,2,190
2026-07-12,instamart,68254,hyderabad,1,149
2026-07-12,instamart,792937,bangalore,1,95
2026-07-12,instamart,63565,mumbai,2,378
2026-07-11,instamart,18504,bangalore,2,638
2026-07-11,instamart,18506,gurgaon,2,998
2026-07-11,instamart,63565,chennai,1,189
2026-07-11,instamart,792937,mumbai,1,95
2026-07-11,instamart,68254,bangalore,1,149
2026-07-11,instamart,63565,agra,4,756
2026-07-11,instamart,78553,bangalore,1,99
2026-07-11,instamart,68254,hyderabad,2,298
2026-07-11,instamart,18503,gurgaon,1,99
2026-07-11,instamart,18504,noida 1,1,319
2026-07-11,instamart,78553,manipal,1,99
2026-07-11,instamart,18503,kochi,1,99
2026-07-11,instamart,18504,thiruvananthapuram,1,319
2026-07-11,instamart,792937,gurgaon,1,95
2026-07-11,instamart,18503,bangalore,1,99
2026-07-11,instamart,18504,silchar,1,319
2026-07-11,instamart,792937,pune,1,95
2026-07-11,instamart,63565,pune,1,189
2026-07-11,instamart,792937,bangalore,1,95
2026-07-12,instamart,792937,bangalore,3,285
2026-07-12,instamart,197453,pune,1,169
2026-07-12,instamart,18503,gurgaon,1,99
2026-07-12,instamart,63565,mumbai,1,189
2026-07-12,instamart,18504,hyderabad,1,319
2026-07-12,instamart,792937,chennai,1,95
2026-07-12,instamart,18506,indore,1,499
2026-07-12,instamart,792937,meerut,1,95
2026-07-12,instamart,18504,kochi,1,319
2026-07-12,instamart,18503,bangalore,2,198
2026-07-12,instamart,18504,mumbai,1,319
2026-07-12,instamart,18503,mumbai,1,99
2026-07-12,instamart,78553,bangalore,1,99
2026-07-12,instamart,78553,lonavla,3,297
2026-07-12,instamart,792937,bangalore,1,95
2026-07-12,instamart,18503,pondicherry,1,99
2026-07-12,instamart,792937,chennai,1,95
2026-07-12,instamart,18504,mumbai,1,319
2026-07-12,instamart,78553,delhi,1,99
2026-07-12,instamart,18503,bangalore,1,99
2026-07-12,instamart,63565,bangalore,1,189
2026-07-12,instamart,792937,bangalore,1,95
2026-07-12,instamart,18506,hyderabad,1,499
2026-07-12,instamart,78553,hyderabad,3,297
2026-07-11,instamart,78553,chennai,1,99
2026-07-11,instamart,63565,delhi,1,189
2026-07-11,instamart,18504,mumbai,1,319
2026-07-11,instamart,63565,bangalore,1,189
2026-07-11,instamart,78553,noida 1,1,99
2026-07-11,instamart,63565,aligarh,1,189
2026-07-11,instamart,78553,bangalore,1,99
2026-07-11,instamart,63565,hyderabad,1,189
2026-07-11,instamart,792937,bangalore,1,95
2026-07-11,instamart,18503,pune,1,99
2026-07-11,instamart,18506,bangalore,1,499
2026-07-11,instamart,292876,noida,1,125
2026-07-11,instamart,63565,bangalore,2,378
2026-07-11,instamart,792937,chennai,1,95
2026-07-11,instamart,63565,kolkata,1,189
2026-07-11,instamart,63565,delhi,1,189
2026-07-11,instamart,63565,hyderabad,1,189
2026-07-11,instamart,63565,gurgaon,1,189
2026-07-11,instamart,792937,bangalore,2,190
2026-07-11,instamart,18503,hyderabad,3,297
2026-07-11,instamart,792937,chennai,1,95
2026-07-11,instamart,68254,gurgaon,1,149
2026-07-11,instamart,18503,bangalore,1,99
2026-07-11,instamart,78553,delhi,1,99
2026-07-11,instamart,792937,central goa,1,95
2026-07-11,instamart,63565,delhi,1,189
2026-07-11,instamart,63565,hyderabad,1,189
2026-07-11,instamart,68254,mumbai,1,149
2026-07-11,instamart,68254,pune,1,149
2026-07-11,instamart,78553,bangalore,1,99
2026-07-11,instamart,792937,belgaum,1,95
2026-07-11,instamart,792937,bangalore,1,95
2026-07-11,instamart,18503,bangalore,1,99
2026-07-11,instamart,78553,mumbai,1,99
2026-07-11,instamart,18503,kochi,1,99
2026-07-11,instamart,68254,bangalore,1,149
2026-07-11,instamart,63565,chennai,2,378
2026-07-11,instamart,18504,chennai,1,319
2026-07-11,instamart,18504,hyderabad,1,319
2026-07-11,instamart,63565,ahmedabad,2,378
2026-07-11,instamart,18503,bangalore,1,99
2026-07-11,instamart,68254,pune,1,149
2026-07-11,instamart,792937,delhi,1,95
2026-07-11,instamart,792937,delhi,1,95
2026-07-11,instamart,18504,mumbai,1,319
2026-07-11,instamart,18503,hyderabad,1,99
2026-07-11,instamart,18504,bangalore,1,319
2026-07-11,instamart,63565,chennai,1,189
2026-07-11,instamart,63565,bangalore,2,378
2026-07-11,instamart,792937,gurgaon,1,95
2026-07-11,instamart,792937,delhi,1,95
2026-07-11,instamart,18503,chennai,1,99
2026-07-11,instamart,78553,bangalore,1,99
2026-07-11,instamart,18506,chennai,1,499
2026-07-11,instamart,68254,gurgaon,1,149
2026-07-11,instamart,78553,bangalore,1,99
2026-07-11,instamart,63565,gurgaon,2,378
2026-07-11,instamart,68254,gurgaon,2,298
2026-07-11,instamart,63565,pune,1,189
2026-07-11,instamart,68254,mumbai,2,298
2026-07-11,instamart,68254,hyderabad,1,149
2026-07-11,instamart,18503,bangalore,1,99
2026-07-11,instamart,792937,bangalore,1,95
2026-07-11,instamart,63565,chennai,2,378
2026-07-11,instamart,63565,ongole,2,378
2026-07-11,instamart,792937,bangalore,1,95
2026-07-12,instamart,68254,mumbai,1,149
2026-07-12,instamart,63565,pune,1,189
2026-07-12,instamart,18503,bhubaneswar,1,99
2026-07-12,instamart,18504,mumbai,1,319
2026-07-12,instamart,18504,bangalore,1,319
2026-07-12,instamart,63565,bangalore,1,189
2026-07-12,instamart,78553,mysore,1,99
2026-07-12,instamart,78553,mysore,1,99
2026-07-12,instamart,78553,shivamogga,1,99
2026-07-12,instamart,792937,bangalore,1,95
2026-07-12,instamart,78553,bangalore,1,99
2026-07-20,instamart,78553,central goa,1,99
2026-07-20,instamart,18504,chennai,1,319
2026-07-20,instamart,18503,kolkata,2,198
2026-07-20,instamart,18503,bangalore,1,99
2026-07-19,instamart,68254,hyderabad,2,298
2026-07-19,instamart,18503,bangalore,1,99
2026-07-19,instamart,197453,bangalore,1,169
2026-07-19,instamart,18506,bangalore,1,499
2026-07-19,instamart,197453,pune,1,169
2026-07-19,instamart,18503,mumbai,1,99
2026-07-19,instamart,18503,chennai,1,99
2026-07-19,instamart,68254,bangalore,1,149
2026-07-19,instamart,18503,bangalore,1,99
2026-07-19,instamart,78553,faridabad,1,99
2026-07-19,instamart,63565,delhi,3,567
2026-07-19,instamart,78553,chennai,1,99
2026-07-19,instamart,792937,delhi,1,95
2026-07-19,instamart,18504,chennai,1,319
2026-07-19,instamart,68254,mumbai,1,149
2026-07-19,instamart,18504,mumbai,1,319
2026-07-19,instamart,18504,pondicherry,1,319
2026-07-19,instamart,68254,hyderabad,1,149
2026-07-19,instamart,78553,bangalore,1,99
2026-07-19,instamart,18503,hyderabad,1,99
2026-07-19,instamart,792937,hyderabad,1,95
2026-07-19,instamart,63565,delhi,1,189
2026-07-19,instamart,18506,mumbai,3,1497
2026-07-19,instamart,18503,kolkata,1,99
2026-07-19,instamart,792937,central goa,1,95
2026-07-19,instamart,792937,pune,1,95
2026-07-19,instamart,63565,mumbai,1,189
2026-07-19,instamart,63565,bangalore,1,189
2026-07-19,instamart,78553,ahmedabad,2,198
2026-07-19,instamart,68254,chennai,1,149
2026-07-19,instamart,63565,chennai,1,189
2026-07-19,instamart,792937,bangalore,2,190
2026-07-19,instamart,18504,noida,2,638
2026-07-19,instamart,63565,mangaluru,2,378
2026-07-19,instamart,63565,pune,2,378
2026-07-19,instamart,18503,bangalore,3,297
2026-07-19,instamart,18506,mumbai,1,499
2026-07-19,instamart,68254,warangal,1,149
2026-07-19,instamart,78553,bangalore,1,99
2026-07-19,instamart,18503,bangalore,1,99
2026-07-19,instamart,78553,chennai,1,99
2026-07-19,instamart,68254,gurgaon,1,149
2026-07-19,instamart,63565,kolkata,1,150
2026-07-19,instamart,792937,delhi,1,95
2026-07-19,instamart,792937,nagpur,1,95
2026-07-19,instamart,18504,bangalore,2,638
2026-07-19,instamart,68254,bangalore,1,149
2026-07-19,instamart,18504,mumbai,1,319
2026-07-19,instamart,792937,bangalore,1,95
2026-07-19,instamart,63565,bangalore,1,189
2026-07-19,instamart,63565,jodhpur,1,189
2026-07-19,instamart,63565,hyderabad,1,189
2026-07-19,instamart,18504,erode,1,319
2026-07-19,instamart,18506,ahmedabad,1,499
2026-07-19,instamart,63565,delhi,2,378
2026-07-19,instamart,78553,vijayawada,1,99
2026-07-19,instamart,57850,ahmedabad,1,109
2026-07-19,instamart,78553,bangalore,1,99
2026-07-19,instamart,78553,bangalore,1,99
2026-07-19,instamart,68254,bangalore,2,298
2026-07-19,instamart,18506,chennai,1,499
2026-07-19,instamart,18503,hyderabad,1,99
2026-07-19,instamart,18503,aurangabad,1,99
2026-07-19,instamart,78553,central goa,1,99
2026-07-19,instamart,792937,chennai,1,95
2026-07-19,instamart,18503,chennai,1,99
2026-07-19,instamart,63565,pune,1,189
2026-07-19,instamart,18504,mumbai,2,638
2026-07-19,instamart,792937,mumbai,2,190
2026-07-19,instamart,68254,bangalore,2,298
2026-07-19,instamart,63565,bangalore,1,189
2026-07-19,instamart,792937,bangalore,1,95
2026-07-19,instamart,18504,mumbai,1,319
2026-07-19,instamart,63565,delhi,1,189
2026-07-19,instamart,792937,bangalore,1,95
2026-07-19,instamart,78553,bangalore,1,99
2026-07-19,instamart,792937,chennai,2,190
2026-07-19,instamart,18503,delhi,1,99
2026-07-19,instamart,68254,bangalore,2,298
2026-07-19,instamart,68254,chennai,1,149
2026-07-19,instamart,18506,mumbai,1,499
2026-07-19,instamart,18504,vizag,1,319
2026-07-19,instamart,18503,delhi,1,99
2026-07-19,instamart,68254,delhi,1,149
2026-07-19,instamart,18506,bangalore,1,499
2026-07-19,instamart,197453,bangalore,1,169
2026-07-19,instamart,18503,chennai,2,198
2026-07-19,instamart,197453,kolkata,1,169
2026-07-19,instamart,18504,mumbai,1,319
2026-07-19,instamart,78553,chennai,1,99
2026-07-19,instamart,18503,bangalore,2,198
2026-07-19,instamart,18503,mumbai,1,99
2026-07-19,instamart,68254,bangalore,1,149
2026-07-19,instamart,18506,bangalore,1,499
2026-07-19,instamart,68254,bangalore,2,298
2026-07-19,instamart,68254,mumbai,1,149
2026-07-19,instamart,18503,mumbai,2,198
2026-07-19,instamart,792937,kolkata,1,95
2026-07-19,instamart,18504,kozhikode,2,638
2026-07-19,instamart,792937,bangalore,1,95
2026-07-19,instamart,68254,hyderabad,1,149
2026-07-19,instamart,68254,pune,1,149
2026-07-19,instamart,18504,mumbai,1,319
2026-07-19,instamart,18504,hyderabad,2,638
2026-07-19,instamart,18503,bangalore,3,297
2026-07-19,instamart,792937,bangalore,1,95
2026-07-19,instamart,18503,mysore,1,99
2026-07-19,instamart,68254,anantapur,1,149
2026-07-19,instamart,63565,mumbai,1,189
2026-07-19,instamart,18504,madurai,1,319
2026-07-19,instamart,63565,bangalore,2,378
2026-07-19,instamart,68254,belgaum,1,149
2026-07-19,instamart,78553,chennai,1,99
2026-07-19,instamart,792937,chennai,1,95
2026-07-19,instamart,18504,bangalore,1,319
2026-07-19,instamart,18504,bhopal,1,319
2026-07-19,instamart,18503,mumbai,1,99
2026-07-19,instamart,18506,vizag,1,499
2026-07-19,instamart,292876,delhi,2,250
2026-07-19,instamart,18503,bhopal,1,99
2026-07-19,instamart,18503,bangalore,1,99
2026-07-19,instamart,78553,mysore,1,99
2026-07-19,instamart,63565,hyderabad,1,189
2026-07-19,instamart,63565,belgaum,2,378
2026-07-19,instamart,792937,chennai,1,95
2026-07-19,instamart,18504,mysore,1,319
2026-07-19,instamart,18504,kochi,1,319
2026-07-19,instamart,18503,hyderabad,1,99
2026-07-19,instamart,18504,khammam,1,319
2026-07-19,instamart,78553,mumbai,2,198
2026-07-19,instamart,792937,gurgaon,1,95
2026-07-19,instamart,18503,chennai,1,99
2026-07-19,instamart,18503,chennai,1,99
2026-07-19,instamart,18503,pune,1,99
2026-07-19,instamart,78553,bangalore,1,99
2026-07-19,instamart,18504,bangalore,1,319
2026-07-19,instamart,18506,kochi,1,499
2026-07-19,instamart,18506,mumbai,1,499
2026-07-19,instamart,78553,bangalore,1,99
2026-07-19,instamart,18503,pondicherry,1,99
2026-07-19,instamart,68254,bangalore,1,149
2026-07-19,instamart,78553,bangalore,1,99
2026-07-19,instamart,18503,pune,1,99
2026-07-19,instamart,63565,kota,1,189
2026-07-19,instamart,792937,gurgaon,1,95
2026-07-19,instamart,68254,kochi,1,149
2026-07-19,instamart,18503,kolkata,1,99
2026-07-19,instamart,63565,hyderabad,2,378
2026-07-20,instamart,18503,gurgaon,1,99
2026-07-20,instamart,68254,hyderabad,1,149
2026-07-20,instamart,63565,pune,1,189
2026-07-20,instamart,792937,bangalore,1,95
2026-07-20,instamart,18504,moradabad,1,319
2026-07-20,instamart,63565,ambala,1,189
2026-07-20,instamart,18503,pune,1,99
2026-07-20,instamart,63565,bangalore,1,189
2026-07-20,instamart,18504,bangalore,1,319
2026-07-20,instamart,792937,mumbai,1,95
2026-07-20,instamart,792937,mumbai,1,95
2026-07-20,instamart,78553,lonavla,1,99
2026-07-20,instamart,63565,nashik,1,189
2026-07-20,instamart,18504,bangalore,1,319
2026-07-20,instamart,68254,hyderabad,1,149
2026-07-20,instamart,68254,bangalore,1,149
2026-07-20,instamart,792937,delhi,1,95
2026-07-20,instamart,792937,delhi,1,95
2026-07-20,instamart,18503,surat,1,99
2026-07-20,instamart,18506,amritsar,1,499
2026-07-20,instamart,792937,chennai,1,95
2026-07-20,instamart,63565,bangalore,1,189
2026-07-19,instamart,18503,kolkata,1,99
2026-07-19,instamart,792937,chennai,1,95
2026-07-19,instamart,68254,chennai,1,149
2026-07-19,instamart,792937,central goa,1,95
2026-07-19,instamart,18504,bangalore,1,319
2026-07-19,instamart,63565,delhi,1,189
2026-07-19,instamart,63565,pune,1,189
2026-07-19,instamart,18503,bangalore,1,99
2026-07-19,instamart,63565,bangalore,3,567
2026-07-19,instamart,18504,coimbatore,3,957
2026-07-19,instamart,18504,kolkata,1,319
2026-07-19,instamart,78553,vizag,1,99
2026-07-19,instamart,792937,bangalore,1,95
2026-07-19,instamart,18506,gurgaon,1,499
2026-07-19,instamart,792937,chennai,2,190
2026-07-19,instamart,78553,vizag,1,99
2026-07-19,instamart,78553,mumbai,3,297
2026-07-19,instamart,792937,mysore,3,285
2026-07-19,instamart,792937,mumbai,1,95
2026-07-19,instamart,18503,bhubaneswar,1,99
2026-07-19,instamart,18503,hyderabad,1,99
2026-07-19,instamart,18504,mumbai,1,319
2026-07-19,instamart,68254,central goa,1,149
2026-07-19,instamart,18503,mysore,1,99
2026-07-19,instamart,78553,bangalore,1,99
2026-07-19,instamart,78553,ahmedabad,1,99
2026-07-19,instamart,18504,chennai,1,319
2026-07-19,instamart,792937,bangalore,2,190
2026-07-19,instamart,78553,chennai,1,99
2026-07-19,instamart,792937,chennai,2,190
2026-07-19,instamart,792937,bangalore,1,95
2026-07-19,instamart,68254,chennai,1,149
2026-07-19,instamart,18504,madurai,1,319
2026-07-19,instamart,78553,vizag,1,99
2026-07-19,instamart,68254,pune,2,298
2026-07-19,instamart,78553,chennai,1,99
2026-07-19,instamart,68254,bangalore,1,149
2026-07-19,instamart,78553,bangalore,1,99
2026-07-19,instamart,18504,bangalore,1,319
2026-07-19,instamart,78553,delhi,1,99
2026-07-19,instamart,18506,kottayam,1,499
2026-07-19,instamart,18503,chennai,1,99
2026-07-19,instamart,63565,pune,1,189
2026-07-19,instamart,792937,bhopal,1,95
2026-07-19,instamart,18503,mumbai,2,198
2026-07-19,instamart,63565,hyderabad,2,378
2026-07-20,instamart,18506,mumbai,1,499
2026-07-20,instamart,78553,hyderabad,2,198
2026-07-20,instamart,63565,rudrapur,1,189
2026-07-20,instamart,18506,hyderabad,1,499
2026-07-20,instamart,792937,mumbai,3,285
2026-07-20,instamart,63565,mumbai,1,189
2026-07-20,instamart,68254,chennai,1,149
2026-07-20,instamart,68254,gurgaon,2,298
2026-07-20,instamart,18503,hyderabad,1,99
2026-07-20,instamart,792937,mysore,1,95
2026-07-20,instamart,18503,bangalore,1,99
2026-07-20,instamart,18503,tirupati,1,99
2026-07-19,instamart,792937,mumbai,3,285
2026-07-19,instamart,18504,kolkata,1,319
2026-07-19,instamart,792937,chennai,1,95
2026-07-19,instamart,18503,pune,1,99
2026-07-19,instamart,792937,bangalore,1,95
2026-07-19,instamart,68254,kolkata,1,149
2026-07-19,instamart,68254,hyderabad,1,149
2026-07-19,instamart,78553,bangalore,1,99
2026-07-19,instamart,63565,delhi,1,189
2026-07-19,instamart,63565,delhi,2,378
2026-07-19,instamart,63565,pune,1,189
2026-07-19,instamart,18503,chennai,1,99
2026-07-19,instamart,63565,kolkata,1,189
2026-07-19,instamart,197453,bangalore,1,169
2026-07-19,instamart,792937,bangalore,1,95
2026-07-19,instamart,68254,hyderabad,1,149
2026-07-19,instamart,792937,delhi,1,95
2026-07-19,instamart,18504,hubli,1,319
2026-07-19,instamart,18503,hyderabad,4,396
2026-07-19,instamart,63565,pune,2,378
2026-07-19,instamart,78553,chennai,2,198
2026-07-19,instamart,18503,bangalore,3,297
2026-07-19,instamart,68254,thiruvananthapuram,1,149
2026-07-19,instamart,18503,bangalore,1,99
2026-07-19,instamart,63565,bangalore,1,189
2026-07-19,instamart,78553,bangalore,1,99
2026-07-19,instamart,68254,kochi,3,447
2026-07-19,instamart,792937,nagpur,3,285
2026-07-19,instamart,18503,bangalore,2,198
2026-07-19,instamart,18503,bhubaneswar,2,198
2026-07-19,instamart,78553,bangalore,1,99
2026-07-18,instamart,18506,central goa,1,499
2026-07-18,instamart,63565,bangalore,1,189
2026-07-18,instamart,68254,bangalore,1,149
2026-07-18,instamart,18504,warangal,1,319
2026-07-18,instamart,68254,bangalore,1,149
2026-07-18,instamart,18504,vizag,1,319
2026-07-18,instamart,792937,bangalore,1,95
2026-07-18,instamart,197453,kolkata,2,338
2026-07-18,instamart,18503,mumbai,1,99
2026-07-18,instamart,78553,sonipat,1,99
2026-07-18,instamart,78553,bangalore,1,99
2026-07-18,instamart,63565,bangalore,1,189
2026-07-18,instamart,18504,hyderabad,1,319
2026-07-18,instamart,792937,hyderabad,1,95
2026-07-18,instamart,18504,chennai,1,319
2026-07-18,instamart,63565,mumbai,2,378
2026-07-18,instamart,792937,pune,1,95
2026-07-18,instamart,68254,gurgaon,1,149
2026-07-18,instamart,792937,gurgaon,1,95
2026-07-18,instamart,68254,delhi,1,149
2026-07-18,instamart,63565,bangalore,2,378
2026-07-17,instamart,68254,chennai,1,149
2026-07-17,instamart,63565,pune,1,189
2026-07-17,instamart,18503,chennai,1,99
2026-07-17,instamart,68254,noida 1,1,149
2026-07-17,instamart,78553,central goa,1,99
2026-07-17,instamart,18504,mumbai,2,638
2026-07-17,instamart,18503,bangalore,3,297
2026-07-17,instamart,68254,gurgaon,2,298
2026-07-17,instamart,792937,bangalore,1,95
2026-07-17,instamart,792937,bangalore,1,95
2026-07-17,instamart,792937,hyderabad,1,95
2026-07-17,instamart,18504,hyderabad,1,319
2026-07-17,instamart,792937,bangalore,3,285
2026-07-17,instamart,18503,chennai,1,99
2026-07-17,instamart,792937,mumbai,1,95
2026-07-17,instamart,63565,chennai,1,189
2026-07-18,instamart,68254,bangalore,2,298
2026-07-18,instamart,68254,bangalore,1,149
2026-07-18,instamart,68254,hyderabad,1,149
2026-07-18,instamart,18503,hyderabad,1,99
2026-07-18,instamart,18506,bangalore,1,499
2026-07-17,instamart,792937,delhi,1,95
2026-07-17,instamart,78553,chennai,1,99
2026-07-17,instamart,63565,bangalore,1,189
2026-07-17,instamart,68254,hyderabad,1,149
2026-07-17,instamart,78553,bangalore,1,99
2026-07-17,instamart,78553,chennai,1,99
2026-07-17,instamart,68254,chennai,1,149
2026-07-17,instamart,63565,bangalore,1,189
2026-07-17,instamart,18503,hyderabad,1,99
2026-07-17,instamart,792937,chennai,2,190
